411,15963.97,1286154.116,168041.084,6964772.56,5718,0
412,11195.61,1282904.867,167253.226,5158195.488,5086,0
413,7748.7,1282443.909,169134.0991,1670897.901,3124,0
414,6436.9,1283167.272,170752.9109,1411705.874,2200,0
415,5163.51,1281943.827,170390.6186,1365792.795,2213,0
416,6953.93,1282512.042,171559.7577,1757136.583,2498,0
417,32354.71,1287946.112,172347.4719,35314962.43,6367,0
418,17862.32,1291904.38,170437.7704,13787281.62,2082,0
419,11599.68,1289329.103,168399.595,6184828.02,3668,0
420,19476.99,1290182.565,166084.1446,11399369.07,4955,0
421,11681.28,1292678.981,167447.5533,4347687.751,4323,0
422,10463.49,1293581.764,165903.66,3993926.068,5545,0
423,5311.9,1284743.674,150797.4985,988907.9238,2630,0
424,5293.47,1285975.731,151304.928,1313937.517,4399,0
425,11898.35,1286987.765,149275.8042,3927100.938,2783,0
426,9041.27,1284737.845,151585.1214,2065678.27,1789,0
427,3767.04,1285742.005,150146.3191,639978.9133,3051,0
428,4856.58,1283878.803,150254.9904,781813.3171,1589,0
429,4631.66,1282735.869,150541.086,1065051.602,1435,0
430,4809.58,1284915.217,150026.8475,830480.1485,3077,0
431,9482.5,1285639.549,149097.0778,2261671.876,3292,0
